1;0,035579031;0,188624046
2;0,040839666;0,202088262
3;0,056662892;0,238039686
4;0,073309542;0,270757349
5;0,033259335;0,182371421
6;0,05411162;0,232619044
7;0,08222782;0,286753937
8;0,060341973;0,245646032
9;0,100577011;0,317138788
10;0,072961296;0,270113487
11;0,062733337;0,25046624
12;0,050631767;0,225015037
13;0,054490562;0,233432137
14;0,063756577;0,252500648
15;0,101771606;0,319016623
16;0,065503326;0,255936176
17;0,160597481;0,400746156
18;0,06560662;0,256137893
19;0,05329355;0,230853958
20;0,124504716;0,352852258
21;0,060835703;0,246648946
22;0,062798768;0,250596823
23;0,04678061;0,216288256
24;0,075880961;0,27546499
25;0,046275981;0,215118528
26;0,076883079;0,277277981
27;0,047692208;0,218385458
28;0,045498519;0,213303818
29;0,084722071;0,29107056
30;0,03322432;0,182275396
31;0,083274245;0,288572773
32;0,044040512;0,209858313
33;0,101742115;0,318970399
34;0,088460079;0,297422392
35;0,047845217;0,218735496
36;0,077857565;0,279029684
37;0,038431925;0,196040622
38;0,045549103;0,213422359
39;0,066461282;0,257800858
40;0,057013836;0,238775702
41;0,053088137;0,23040863
42;0,127592547;0,357200989
43;0,075698375;0,275133377
44;0,062865989;0,250730909
45;0,089271101;0,298782698
46;0,088457188;0,297417532
47;0,101107354;0,317973826
48;0,049230161;0,221878708
49;0,055131024;0,234799966
50;0,064019137;0,253020032
51;0,08494355;0,291450768
52;0,06960876;0,263834722
53;0,103375047;0,321519901
54;0,106909672;0,326970445
55;0,082585715;0,287377304
56;0,0868551;0,294711893
57;0,071477787;0,2673533
58;0,074265129;0,272516292
59;0,098046278;0,313123423
60;0,076135572;0,275926752
61;0,047452536;0,217836031
62;0,039772738;0,199431036
63;0,028648766;0,169259465
64;0,04960046;0,222711607
65;0,111396018;0,33376042
66;0,086617873;0,294309145
67;0,058642015;0,242161134
68;0,050730038;0,225233297
69;0,064136983;0,253252805
70;0,064019702;0,25302115
71;0,058166279;0,241176862
72;0,044136981;0,210088033
73;0,044694743;0,211411313
74;0,056234554;0,237138258
75;0,077780118;0,278890872
76;0,080709261;0,284093754
77;0,067088454;0,259014389
78;0,060604197;0,246179196
79;0,088817933;0,298023376
80;0,05652056;0,23774053
81;0,049526835;0,222546253
82;0,071350813;0,267115729
83;0,088572151;0,297610738
84;0,030862074;0,175676049
85;0,053716827;0,231768908
86;0,067365061;0,259547801
87;0,080353246;0,283466481
88;0,100198726;0,316541823
89;0,05714853;0,239057588
90;0,054578927;0,233621333
91;0,056280308;0,237234711
92;0,054597798;0,233661718
93;0,061195225;0,247376687
94;0,063475997;0,251944433
95;0,079986378;0,28281863
96;0,043699426;0,209044078
97;0,057973716;0,240777317
98;0,08486186;0,29131059
99;0,058251415;0,241353299
100;0,099086079;0,314779413
101;0,033658654;0,183462949
102;0,083128824;0,288320697
103;0,054598899;0,233664074
104;0,056393005;0,237472113
105;0,081849652;0,286093782
106;0,086875151;0,294745909
107;0,043711593;0,209073175
108;0,06777396;0,260334324
109;0,077011934;0,277510241
110;0,084433284;0,29057406
111;0,114312565;0,338101412
112;0,043230908;0,207920438
113;0,071708907;0,267785188
114;0,081790017;0,28598954
115;0,073875586;0,271800636
116;0,058283028;0,241418781
117;0,082890472;0,287907054
118;0,048896808;0,221126227
119;0,096473758;0,31060225
120;0,071839568;0,268029042
121;0,039998657;0,199996643
122;0,051445254;0,226815462
123;0,100056329;0,316316817
124;0,050564433;0,224865366
125;0,057731422;0,240273639
126;0,051249207;0,226382878
127;0,065422896;0,255778998
128;0,087514713;0,295828857
129;0,065966851;0,256840127
130;0,037161966;0,19277439
131;0,065385927;0,255706721
132;0,061547118;0,248086915
133;0,083883673;0,289626782
134;0,073120819;0,270408615
135;0,038462829;0,196119426
136;0,079829007;0,282540276
137;0,094240263;0,30698577
138;0,055117345;0,234770835
139;0,03617492;0,190197057
140;0,031758149;0,178208161
141;0,05629889;0,237273872
142;0,093826837;0,306311666
143;0,095995498;0,309831403
144;0,091738727;0,302884016
145;0,056534272;0,237769367
146;0,09750799;0,312262694
147;0,069599184;0,263816572
148;0,06026299;0,245485212
149;0,084814601;0,291229465
150;0,082104628;0,286539051
151;0,094263841;0,307024171
152;0,043805525;0,209297696
153;0,058669216;0,242217292
154;0,054464368;0,233376022
155;0,055237158;0,235025867
156;0,05167365;0,227318389
157;0,078621894;0,280395959
158;0,056451508;0,237595261
159;0,091269128;0,302107809
160;0,037425622;0,193457029
161;0,048316096;0,219809226
162;0,043214091;0,207879993
163;0,036677113;0,191512697
164;0,048543418;0,220325708
165;0,071372796;0,267156874
166;0,087171347;0,295247942
167;0,065853768;0,256619891
168;0,027583658;0,166083286
169;0,115073673;0,339225107
170;0,060508655;0,245985071
171;0,074450942;0,272856998
172;0,056553772;0,237810371
173;0,117777749;0,34318763
174;0,040960041;0,20238587
175;0,098615747;0,314031443
176;0,072379661;0,269034684
177;0,039101732;0,19774158
178;0,032451456;0,180142878
179;0,060729175;0,246432903
180;0,080479736;0,283689506
181;0,077262092;0,277960594
182;0,052660924;0,229479681
183;0,05486575;0,234234392
184;0,085226017;0,291934953
185;0,045004273;0,212142107
186;0,070564281;0,265639381
187;0,097496392;0,312244122
188;0,091270579;0,302110209
189;0,083842191;0,289555161
190;0,083720459;0,289344879
